Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
49893,Invenergy Services LLC,68222,Flat Ridge 4,Map,Map,KS,Harper,SWPP,IPP Non-CHP,OP,,134.0,134.0,134.0,Onshore Wind Turbine,WND,WT,3,2025,"(TS) Construction complete, but not yet in commercial operation",31.351556,-90.062170
66675,DG Green Arrow LLC,68242,DG Green Arrow,Map,Map,MN,Pipestone,MISO,IPP Non-CHP,GRARW,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,3,2025,"(TS) Construction complete, but not yet in commercial operation",43.994000,-96.332700
66692,GCC Trident LLC,68260,GCC Trident Solar Project,Map,Map,MT,Gallatin,NWMT,Industrial Non-CHP,GCC2,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,3,2025,"(V) Under construction, more than 50 percent complete",45.937280,-111.463700
66745,MN CSG 2019-105 LLC,68373,MN CSG 2019-105,Map,Map,MN,Wabasha,MISO,IPP Non-CHP,HAGER,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,3,2025,"(TS) Construction complete, but not yet in commercial operation",44.339500,-92.000170
66746,MN CSG 2019-67 LLC,68374,MN CSG 2019-67,Map,Map,MN,Sherburne,MISO,IPP Non-CHP,MONK,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,3,2025,"(TS) Construction complete, but not yet in commercial operation",45.421063,-94.033420
66817,"KDC Solar Madera, LLC",68427,Ardagh Solar,Map,Map,CA,Madera,CISO,IPP Non-CHP,1,,12.9,10.0,10.0,Solar Photovoltaic,SUN,PV,3,2025,"(V) Under construction, more than 50 percent complete",36.921281,-120.108300
66843,Kearsarge Riverpark I LLC,68475,Kearsarge Riverpark I LLC,Map,Map,MA,Middlesex,ISNE,IPP Non-CHP,RIV1,,5.0,5.0,5.0,Batteries,MWH,BA,3,2025,"(V) Under construction, more than 50 percent complete",42.554017,-71.135970
66843,Kearsarge Riverpark I LLC,68476,Kearsarge Riverpark II LLC,Map,Map,MA,Middlesex,ISNE,IPP Non-CHP,RIV2,,5.0,5.0,5.0,Batteries,MWH,BA,3,2025,"(V) Under construction, more than 50 percent complete",42.554017,-71.135970
66862,"Rock Creek Wind I, LLC",68497,Rock Creek Wind I,Map,Map,WY,Carbon,PACE,IPP Non-CHP,ROCK1,,190.0,190.0,190.0,Onshore Wind Turbine,WND,WT,3,2025,"(V) Under construction, more than 50 percent complete",41.603700,-106.130600
66872,MN CSG 2019-79 LLC,68505,MN CSG 2019-79,Map,Map,MN,Renville,MISO,IPP Non-CHP,BONNI,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,3,2025,"(TS) Construction complete, but not yet in commercial operation",44.782500,-95.479500
66873,MN CSG 2019-22 LLC,68506,MN CSG 2019-22,Map,Map,MN,Renville,MISO,IPP Non-CHP,BRAUN,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,3,2025,"(TS) Construction complete, but not yet in commercial operation",44.795100,-95.100100
66893,Executive Parkway BR8-O Solar Project 2020 LLC,68522,Bishop Ranch - BR 8-O,Map,Map,CA,Contra Costa,CISO,IPP Non-CHP,4975B,,0.5,0.5,0.5,Batteries,MWH,BA,3,2025,"(V) Under construction, more than 50 percent complete",37.769011,-121.966800
66893,Executive Parkway BR8-O Solar Project 2020 LLC,68522,Bishop Ranch - BR 8-O,Map,Map,CA,Contra Costa,CISO,IPP Non-CHP,4975C,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,3,2025,"(V) Under construction, more than 50 percent complete",37.769011,-121.966800
66894,Executive Parkway BR8-Q Solar Project 2020 LLC,68523,Bishop Ranch - BR 8-Q,Map,Map,CA,Contra Costa,CISO,IPP Non-CHP,4977B,,0.5,0.5,0.5,Batteries,MWH,BA,3,2025,"(V) Under construction, more than 50 percent complete",37.768711,-121.968400
66894,Executive Parkway BR8-Q Solar Project 2020 LLC,68523,Bishop Ranch - BR 8-Q,Map,Map,CA,Contra Costa,CISO,IPP Non-CHP,4977C,,0.7,0.7,0.7,Solar Photovoltaic,SUN,PV,3,2025,"(V) Under construction, more than 50 percent complete",37.768711,-121.968400
66896,"Alcosta Boulevard BR 15-CC Solar Project 2020, LLC",68525,Bishop Ranch - BR 15-CC,Map,Map,CA,Contra Costa,CISO,IPP Non-CHP,4656B,,0.5,0.5,0.5,Batteries,MWH,BA,3,2025,"(V) Under construction, more than 50 percent complete",37.773323,-121.960200
66896,"Alcosta Boulevard BR 15-CC Solar Project 2020, LLC",68525,Bishop Ranch - BR 15-CC,Map,Map,CA,Contra Costa,CISO,IPP Non-CHP,4656C,,0.5,0.5,0.5,Solar Photovoltaic,SUN,PV,3,2025,"(V) Under construction, more than 50 percent complete",37.773323,-121.960200
66896,"Alcosta Boulevard BR 15-CC Solar Project 2020, LLC",68525,Bishop Ranch - BR 15-CC,Map,Map,CA,Contra Costa,CISO,IPP Non-CHP,4656R,,0.2,0.2,0.2,Solar Photovoltaic,SUN,PV,3,2025,"(V) Under construction, more than 50 percent complete",37.773323,-121.960200
66912,OE_SAS1,68537,OE_SAS1,Map,Map,TX,Ector,ERCO,IPP Non-CHP,OSAS1,,145.0,145.0,145.0,Solar Photovoltaic,SUN,PV,3,2025,"(V) Under construction, more than 50 percent complete",31.768800,-102.696000
63004,Abundant Solar Power Inc.,68545,USNY - Geddes,Map,Map,NY,Onondaga,NYIS,IPP Non-CHP,GEDDE,,3.3,3.3,3.3,Solar Photovoltaic,SUN,PV,3,2025,"(TS) Construction complete, but not yet in commercial operation",43.065015,-76.219600
66948,"Riverside Drive Solar Project 2022, LLC",68574,"Lowe's - 1193 - East Peoria, IL",Map,Map,IL,Tazewell,MISO,IPP Non-CHP,7496,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,3,2025,"(V) Under construction, more than 50 percent complete",40.681036,-89.584740
66960,Hardin Solar Energy III,68591,Hardin Solar III,Map,Map,OH,Hardin,PJM,IPP Non-CHP,HARD3,,250.0,250.0,250.0,Solar Photovoltaic,SUN,PV,3,2025,"(V) Under construction, more than 50 percent complete",40.682326,-83.793880
13491,New York University,54808,New York University Central Plant,Map,Map,NY,New York,NYIS,Commercial CHP,GR1,,2.6,2.6,2.6,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",40.789900,-73.923300
55934,City of Stockton MUD,56134,Regional Wastewater Control Facility,Map,Map,CA,San Joaquin,CISO,Commercial CHP,0601,,3.0,3.0,3.0,Petroleum Liquids,DFO,IC,4,2025,"(TS) Construction complete, but not yet in commercial operation",37.936900,-121.329400
1307,Basin Electric Power Coop,57881,Pioneer Generation Station,Map,Map,ND,Williams,SWPP,Electric Utility,31,,18.8,18.3,18.3,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",48.232500,-103.952800
1307,Basin Electric Power Coop,57881,Pioneer Generation Station,Map,Map,ND,Williams,SWPP,Electric Utility,32,,18.8,18.3,18.3,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",48.232500,-103.952800
1307,Basin Electric Power Coop,57881,Pioneer Generation Station,Map,Map,ND,Williams,SWPP,Electric Utility,33,,18.8,18.3,18.3,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",48.232500,-103.952800
1307,Basin Electric Power Coop,57881,Pioneer Generation Station,Map,Map,ND,Williams,SWPP,Electric Utility,34,,18.8,18.3,18.3,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",48.232500,-103.952800
1307,Basin Electric Power Coop,57881,Pioneer Generation Station,Map,Map,ND,Williams,SWPP,Electric Utility,35,,18.8,18.3,18.3,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",48.232500,-103.952800
1307,Basin Electric Power Coop,57881,Pioneer Generation Station,Map,Map,ND,Williams,SWPP,Electric Utility,36,,18.8,18.3,18.3,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",48.232500,-103.952800
18454,Tampa Electric Co,61667,Wimauma Solar and Battery Storage,Map,Map,FL,Hillsborough,TEC,Electric Utility,BESS1,,40.0,40.0,40.0,Batteries,MWH,BA,4,2025,"(TS) Construction complete, but not yet in commercial operation",27.730414,-82.263510
62112,Overlook Medical Center,62622,Overlook Medical Center,Map,Map,NJ,Union,PJM,Commercial CHP,CHPS4,,2.6,2.6,2.6,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",40.711684,-74.354230
66777,"McCrae Wind Energy II, LLC",63342,McCrae Wind Energy II,Map,Map,TX,Glasscock,ERCO,IPP Non-CHP,BKII,,162.1,162.1,162.1,Onshore Wind Turbine,WND,WT,4,2025,"(TS) Construction complete, but not yet in commercial operation",31.754037,-101.675200
63331,"Organic Energy Solutions, Inc.",63622,OES Biogas Power,Map,Map,CA,San Bernardino,CISO,IPP CHP,OES01,,1.3,1.3,1.3,Other Waste Biomass,OBG,IC,4,2025,"(TS) Construction complete, but not yet in commercial operation",34.173250,-117.346400
63331,"Organic Energy Solutions, Inc.",63622,OES Biogas Power,Map,Map,CA,San Bernardino,CISO,IPP CHP,OES02,,1.3,1.3,1.3,Other Waste Biomass,OBG,IC,4,2025,"(TS) Construction complete, but not yet in commercial operation",34.173250,-117.346400
14127,Omaha Public Power District,64547,Turtle Creek,Map,Map,NE,Sarpy,SWPP,Electric Utility,1,,264.0,221.1,221.1,Natural Gas Fired Combustion Turbine,NG,GT,4,2025,"(V) Under construction, more than 50 percent complete",41.092238,-96.168310
14127,Omaha Public Power District,64547,Turtle Creek,Map,Map,NE,Sarpy,SWPP,Electric Utility,2,,264.0,221.1,221.1,Natural Gas Fired Combustion Turbine,NG,GT,4,2025,"(V) Under construction, more than 50 percent complete",41.092238,-96.168310
14127,Omaha Public Power District,64548,Standing Bear Lake,Map,Map,NE,Douglas,SWPP,Electric Utility,1,,18.1,16.8,16.8,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",41.315814,-96.093920
14127,Omaha Public Power District,64548,Standing Bear Lake,Map,Map,NE,Douglas,SWPP,Electric Utility,2,,18.1,16.8,16.8,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",41.315814,-96.093920
14127,Omaha Public Power District,64548,Standing Bear Lake,Map,Map,NE,Douglas,SWPP,Electric Utility,3,,18.1,16.8,16.8,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",41.315814,-96.093920
14127,Omaha Public Power District,64548,Standing Bear Lake,Map,Map,NE,Douglas,SWPP,Electric Utility,4,,18.1,16.8,16.8,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",41.315814,-96.093920
14127,Omaha Public Power District,64548,Standing Bear Lake,Map,Map,NE,Douglas,SWPP,Electric Utility,5,,18.1,16.8,16.8,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",41.315814,-96.093920
14127,Omaha Public Power District,64548,Standing Bear Lake,Map,Map,NE,Douglas,SWPP,Electric Utility,6,,18.1,16.8,16.8,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",41.315814,-96.093920
14127,Omaha Public Power District,64548,Standing Bear Lake,Map,Map,NE,Douglas,SWPP,Electric Utility,7,,18.1,16.8,16.8,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",41.315814,-96.093920
14127,Omaha Public Power District,64548,Standing Bear Lake,Map,Map,NE,Douglas,SWPP,Electric Utility,8,,18.1,16.8,16.8,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",41.315814,-96.093920
14127,Omaha Public Power District,64548,Standing Bear Lake,Map,Map,NE,Douglas,SWPP,Electric Utility,9,,18.1,16.8,16.8,Natural Gas Internal Combustion Engine,NG,IC,4,2025,"(V) Under construction, more than 50 percent complete",41.315814,-96.093920
64266,"Blue Jay Solar I, LLC",64672,"Blue Jay Solar I, LLC",Map,Map,TX,Grimes,ERCO,IPP Non-CHP,BLUJS,,210.0,210.0,210.0,Solar Photovoltaic,SUN,PV,4,2025,"(TS) Construction complete, but not yet in commercial operation",30.705329,-96.069830
15399,Avangrid Power LLC,64974,Daybreak Solar,Map,Map,OR,Wasco,AVRN,IPP Non-CHP,DBS1,,151.7,151.7,151.7,Solar Photovoltaic,SUN,PV,4,2025,"(V) Under construction, more than 50 percent complete",45.131793,-120.880700
66032,Novel Swenson Solar HQ LLC,65025,Novel Swenson Solar LLC,Map,Map,MN,Chisago,MISO,IPP Non-CHP,SWNSN,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,4,2025,"(TS) Construction complete, but not yet in commercial operation",45.492022,-92.865830
64438,"Enel Green Power Roseland Solar, LLC",65028,"Roseland Solar Project, LLC",Map,Map,TX,Falls,ERCO,IPP Non-CHP,ROSES,,500.0,500.0,500.0,Solar Photovoltaic,SUN,PV,4,2025,"(TS) Construction complete, but not yet in commercial operation",31.461242,-96.824930
57313,Tesla Inc.,65130,City of Bowie,Map,Map,MD,Prince Georges,PJM,IPP Non-CHP,PV2,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,4,2025,"(P) Planned for installation, but regulatory approvals not initiated",38.904641,-76.688770
17609,Southern California Edison Co,65458,Anode (Springville) BESS,Map,Map,CA,Tulare,CISO,Electric Utility,ANOD1,,112.5,112.5,112.5,Batteries,MWH,BA,4,2025,"(TS) Construction complete, but not yet in commercial operation",36.107903,-118.940900
17609,Southern California Edison Co,65458,Anode (Springville) BESS,Map,Map,CA,Tulare,CISO,Electric Utility,ANOD2,,112.5,112.5,112.5,Batteries,MWH,BA,4,2025,"(TS) Construction complete, but not yet in commercial operation",36.107903,-118.940900
64545,Vesper Energy Development LLC,65463,Hornet Solar (TX),Map,Map,TX,Swisher,ERCO,IPP Non-CHP,HRNET,,600.0,600.0,600.0,Solar Photovoltaic,SUN,PV,4,2025,"(U) Under construction, less than or equal to 50 percent complete",34.485162,-101.971400
65081,Oriana Solar LLC,65849,Oriana Solar LLC,Map,Map,TX,Victoria,ERCO,IPP Non-CHP,ORIPV,,180.0,180.0,180.0,Solar Photovoltaic,SUN,PV,4,2025,"(V) Under construction, more than 50 percent complete",28.905346,-96.978080
65082,Orange Grove,65891,Orange Grove,Map,Map,TX,Jim Hogg,ERCO,IPP Non-CHP,TALPV,,131.0,131.0,131.0,Solar Photovoltaic,SUN,PV,4,2025,"(U) Under construction, less than or equal to 50 percent complete",27.918286,-97.980450
65112,"TotalEnergies Distributed Generation, LLC",65940,Shasta College PH2 Solar Project,Map,Map,CA,Shasta,CISO,Commercial Non-CHP,SCSP1,,1.5,1.3,1.1,Solar Photovoltaic,SUN,PV,4,2025,"(TS) Construction complete, but not yet in commercial operation",40.625240,-122.314000
65112,"TotalEnergies Distributed Generation, LLC",65940,Shasta College PH2 Solar Project,Map,Map,CA,Shasta,CISO,Commercial Non-CHP,SCSPB,,0.5,0.5,0.5,Batteries,MWH,BA,4,2025,"(TS) Construction complete, but not yet in commercial operation",40.625240,-122.314000
65282,Prairie Switch Wind LLC,66123,Prairie Switch Wind LLC,Map,Map,TX,Wharton,ERCO,IPP Non-CHP,PSW1,,163.2,163.2,163.2,Onshore Wind Turbine,WND,WT,4,2025,"(U) Under construction, less than or equal to 50 percent complete",29.091900,-96.090000
18454,Tampa Electric Co,66128,Lake Mabel Solar and Battery Storage,Map,Map,FL,Polk,TEC,Electric Utility,BESS1,,40.0,40.0,40.0,Batteries,MWH,BA,4,2025,"(TS) Construction complete, but not yet in commercial operation",27.978800,-81.610150
65398,"Peregrine Energy Storage, LLC",66286,Peregrine Energy Storage LLC,Map,Map,CA,San Diego,CISO,IPP Non-CHP,PERE1,,200.0,200.0,200.0,Batteries,MWH,BA,4,2025,"(V) Under construction, more than 50 percent complete",32.692425,-117.136600
65442,"Cobalt Solar, LLC",66364,"Cobalt Solar, LLC",Map,Map,PA,Forest,PJM,IPP Non-CHP,COBAL,,20.0,20.0,20.0,Solar Photovoltaic,SUN,PV,4,2025,"(U) Under construction, less than or equal to 50 percent complete",41.399150,-79.395880
65564,"Catalyze Dallas 7750 Dynasty Drive Microgrid, LLC",66516,TX Dallas 7750 Dynasty Drive,Map,Map,TX,Dallas,ERCO,IPP Non-CHP,19500,,2.3,2.3,2.3,Solar Photovoltaic,SUN,PV,4,2025,"(TS) Construction complete, but not yet in commercial operation",32.652269,-96.755770
65573,"SL Fredonia, LLC",66525,NY Fredonia 9824 Route 60 Solar,Map,Map,NY,Chautauqua,NYIS,IPP Non-CHP,21105,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,4,2025,"(TS) Construction complete, but not yet in commercial operation",42.431064,-79.302470
16609,San Diego Gas & Electric Co,66599,Dark Sky Energy Center,Map,Map,CA,San Diego,CISO,Electric Utility,1,,7.3,7.1,7.1,Batteries,MWH,BA,4,2025,"(V) Under construction, more than 50 percent complete",33.270508,-116.347000
65673,"Blackwell Test Facility, LLC",66648,Blackwell?s Corner Storage Facility,Map,Map,CA,Kern,CISO,IPP Non-CHP,BLKWL,,2.0,2.0,2.0,Batteries,MWH,BA,4,2025,"(V) Under construction, more than 50 percent complete",35.618402,-119.840700
65680,Hanford BESS LLC,66660,Lead BESS 1,Map,Map,CA,Kings,CISO,IPP Non-CHP,HAN,,99.4,99.4,99.4,Batteries,MWH,BA,4,2025,"(V) Under construction, more than 50 percent complete",36.269531,-119.648700
65681,Henrietta BESS LLC,66661,Electrolyte BESS,Map,Map,CA,Kings,CISO,IPP Non-CHP,HEN,,99.4,99.4,99.4,Batteries,MWH,BA,4,2025,"(V) Under construction, more than 50 percent complete",36.240156,-119.904400
65680,Hanford BESS LLC,66662,Lead BESS 2,Map,Map,CA,Kings,CISO,IPP Non-CHP,BIA,,32.0,32.0,32.0,Batteries,MWH,BA,4,2025,"(V) Under construction, more than 50 percent complete",36.269531,-119.648700
65694,"Bright Arrow Solar, LLC",66688,"Bright Arrow Solar, LLC",Map,Map,TX,Hopkins,ERCO,IPP Non-CHP,BASS,,300.0,300.0,300.0,Solar Photovoltaic,SUN,PV,4,2025,"(V) Under construction, more than 50 percent complete",33.223920,-95.730770
65694,"Bright Arrow Solar, LLC",66688,"Bright Arrow Solar, LLC",Map,Map,TX,Hopkins,ERCO,IPP Non-CHP,BASS1,,103.6,103.6,103.6,Batteries,MWH,BA,4,2025,"(V) Under construction, more than 50 percent complete",33.223920,-95.730770
65703,"Winfield Solar I, LLC",66696,Winfield Solar,Map,Map,MO,Lincoln,MISO,IPP Non-CHP,WINSP,,150.0,150.0,150.0,Solar Photovoltaic,SUN,PV,4,2025,"(V) Under construction, more than 50 percent complete",39.019518,-90.855170
65667,West Shore Solar LLC,66761,West Shore Solar LLC,Map,Map,NY,Ulster,NYIS,IPP Non-CHP,WS,,2.4,2.4,2.4,Solar Photovoltaic,SUN,PV,4,2025,"(V) Under construction, more than 50 percent complete",41.803270,-73.964940
64872,"Distributed Solar Development, LLC",66828,FFP - NY Game Farm,Map,Map,NY,Jefferson,NYIS,IPP Non-CHP,P5652,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,4,2025,"(U) Under construction, less than or equal to 50 percent complete",44.012763,-76.008730
65777,Urban Grid Solar,66842,Jones Farm Solar,Map,Map,MD,Queen Annes,PJM,IPP Non-CHP,JONF1,,64.0,64.0,64.0,Solar Photovoltaic,SUN,PV,4,2025,"(U) Under construction, less than or equal to 50 percent complete",39.232046,-75.772280
12796,Monongahela Power Co,66899,Marlowe Solar,Map,Map,WV,Berkeley,PJM,Electric Utility,MARS,,5.8,5.8,5.8,Solar Photovoltaic,SUN,PV,4,2025,"(V) Under construction, more than 50 percent complete",39.589315,-77.835550
65830,"Myrtle Storage, LLC",66913,Myrtle Storage,Map,Map,TX,Brazoria,ERCO,IPP Non-CHP,MYRST,,150.0,150.0,150.0,Batteries,MWH,BA,4,2025,"(TS) Construction complete, but not yet in commercial operation",29.227753,-95.428060
9234,Indiana Municipal Power Agency,66937,IMPA Tipton 2 Solar Park,Map,Map,IN,Tipton,MISO,Electric Utility,TIPT2,,2.7,2.7,2.7,Solar Photovoltaic,SUN,PV,4,2025,"(V) Under construction, more than 50 percent complete",40.292989,-86.059780
9234,Indiana Municipal Power Agency,66938,IMPA Veedersburg Solar Park,Map,Map,IN,Fountain,MISO,Electric Utility,VEED,,1.4,1.4,1.4,Solar Photovoltaic,SUN,PV,4,2025,"(V) Under construction, more than 50 percent complete",40.109360,-87.242350
9234,Indiana Municipal Power Agency,66939,IMPA Winamac Solar Park,Map,Map,IN,Pulaski,MISO,Electric Utility,WINA,,3.3,3.3,3.3,Solar Photovoltaic,SUN,PV,4,2025,"(V) Under construction, more than 50 percent complete",41.055690,-86.576760
65869,Prologis Logistics Services Incorporated,66957,CPA 2132 E Dominguez,Map,Map,CA,Los Angeles,CISO,IPP Non-CHP,PE901,,1.0,1.0,1.0,Solar Photovoltaic,SUN,PV,4,2025,"(V) Under construction, more than 50 percent complete",33.837830,-118.231200
65869,Prologis Logistics Services Incorporated,66959,CPA Wilmington 1,Map,Map,CA,Los Angeles,CISO,IPP Non-CHP,PE001,,1.8,1.8,1.8,Solar Photovoltaic,SUN,PV,4,2025,"(V) Under construction, more than 50 percent complete",33.822940,-118.245600
65997,"Amite Solar, LLC",67088,"Amite Solar, LLC",Map,Map,LA,Tangipahoa,MISO,IPP Non-CHP,AMITE,,100.0,100.0,100.0,Solar Photovoltaic,SUN,PV,4,2025,"(V) Under construction, more than 50 percent complete",30.797686,-90.539440
16609,San Diego Gas & Electric Co,67118,Santee BESS,Map,Map,CA,San Diego,CISO,Electric Utility,1,,10.0,10.0,10.0,Batteries,MWH,BA,4,2025,"(U) Under construction, less than or equal to 50 percent complete",32.854918,-116.968400
60025,Greenbacker Renewable Energy Corporation,67119,Ring Road,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,686,,2.0,2.0,2.0,Solar Photovoltaic,SUN,PV,4,2025,"(V) Under construction, more than 50 percent complete",41.975339,-70.781480
60025,Greenbacker Renewable Energy Corporation,67119,Ring Road,Map,Map,MA,Plymouth,ISNE,IPP Non-CHP,686B,,2.0,2.0,2.0,Batteries,MWH,BA,4,2025,"(U) Under construction, less than or equal to 50 percent complete",41.975339,-70.781480
